epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
153,5436.43,0.74139,0.3377,0.95026,0.98144,0.97753,0.99184,0.76562,0.93512,0.36146,1.11928,0.0004952,0.0004952,0.0004952
154,5471.31,0.76944,0.34772,0.9621,0.96666,0.97732,0.98955,0.77411,0.9176,0.38,1.12328,0.0004853,0.0004853,0.0004853
155,5506.83,0.7573,0.34911,0.96097,0.96572,0.98127,0.98725,0.78037,0.88571,0.37314,1.10284,0.0004754,0.0004754,0.0004754
156,5541.62,0.73558,0.34001,0.95975,0.96846,0.98502,0.99004,0.77199,0.92677,0.3733,1.12932,0.0004655,0.0004655,0.0004655
157,5577.18,0.74084,0.33675,0.95649,0.97487,0.97378,0.9918,0.77187,0.92922,0.37123,1.13653,0.0004556,0.0004556,0.0004556
158,5611.95,0.7286,0.33108,0.95411,0.99239,0.97707,0.98636,0.76486,0.91771,0.36873,1.12367,0.0004457,0.0004457,0.0004457
159,5647.62,0.75602,0.34013,0.95495,0.99033,0.98502,0.99231,0.77997,0.91396,0.36074,1.11826,0.0004358,0.0004358,0.0004358
160,5682.52,0.74292,0.34044,0.96127,0.99242,0.98121,0.99271,0.76852,0.93503,0.35448,1.11668,0.0004259,0.0004259,0.0004259
161,5718.04,0.73742,0.33442,0.95375,0.9666,0.97543,0.98845,0.76228,0.92446,0.37748,1.12026,0.000416,0.000416,0.000416
162,5752.89,0.73066,0.33421,0.94838,0.9848,0.97051,0.99077,0.76748,0.95005,0.37621,1.14381,0.0004061,0.0004061,0.0004061
163,5788.39,0.72841,0.33533,0.95031,0.99229,0.9638,0.98822,0.77085,0.93068,0.37372,1.13542,0.0003962,0.0003962,0.0003962
164,5823.23,0.74099,0.34232,0.95578,0.97837,0.96255,0.98747,0.76516,0.95173,0.37573,1.15549,0.0003863,0.0003863,0.0003863
165,5858.68,0.73393,0.33275,0.94966,0.99227,0.96145,0.99015,0.7708,0.94891,0.36813,1.14065,0.0003764,0.0003764,0.0003764
166,5893.56,0.72062,0.33344,0.94742,0.97375,0.97244,0.99101,0.77089,0.92667,0.36515,1.1223,0.0003665,0.0003665,0.0003665
167,5928.89,0.73621,0.34127,0.95112,0.96936,0.97753,0.99096,0.7577,0.96389,0.37235,1.13531,0.0003566,0.0003566,0.0003566
168,5963.96,0.73265,0.32956,0.9497,0.97394,0.97995,0.99149,0.76754,0.94693,0.37747,1.14466,0.0003467,0.0003467,0.0003467
169,5999.21,0.72298,0.32861,0.95071,0.96701,0.98796,0.99112,0.76924,0.93619,0.36326,1.12859,0.0003368,0.0003368,0.0003368
170,6034.16,0.7165,0.3268,0.9461,0.98014,0.98127,0.99157,0.77175,0.91912,0.36097,1.12626,0.0003269,0.0003269,0.0003269
171,6069.35,0.73302,0.33617,0.95867,0.98121,0.98127,0.99112,0.76955,0.93899,0.37361,1.14167,0.000317,0.000317,0.000317
172,6104.36,0.72226,0.32888,0.95374,0.97232,0.97753,0.99037,0.77771,0.92446,0.37035,1.13714,0.0003071,0.0003071,0.0003071
173,6139.59,0.70765,0.32318,0.94104,0.97374,0.97201,0.991,0.77489,0.93523,0.3651,1.13755,0.0002972,0.0002972,0.0002972
174,6174.69,0.70101,0.33163,0.94704,0.96888,0.98127,0.99147,0.77315,0.93823,0.36646,1.13731,0.0002873,0.0002873,0.0002873
175,6209.63,0.71945,0.33352,0.94339,0.97404,0.98356,0.99212,0.76932,0.93904,0.35592,1.1514,0.0002774,0.0002774,0.0002774
176,6245.27,0.69202,0.3188,0.93753,0.96312,0.97798,0.99139,0.76648,0.94675,0.36326,1.15193,0.0002675,0.0002675,0.0002675
177,6280.04,0.70092,0.32446,0.94906,0.97034,0.98025,0.99201,0.77484,0.92168,0.35921,1.13041,0.0002576,0.0002576,0.0002576
178,6315.35,0.70568,0.32094,0.94756,0.9633,0.98298,0.9916,0.76497,0.94443,0.36198,1.14345,0.0002477,0.0002477,0.0002477
179,6350.17,0.71008,0.32209,0.93939,0.96968,0.98127,0.992,0.76888,0.93574,0.35789,1.13794,0.0002378,0.0002378,0.0002378
180,6385.78,0.69662,0.31543,0.9385,0.97401,0.98242,0.99229,0.77725,0.91644,0.35125,1.13072,0.0002279,0.0002279,0.0002279
